x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,y
2.3217878284646747,0.2878408364545657,1.358305871782461,0.3244452815142815,0.9611183539420279,2.6382633096418835,1.6782060606342513,1.4619980127303571,1.0514628196609195,0.18749498107189777,0.9492221751066969,0.1237793572681314,0.46217947988723074,0.2591967454639826,0.22370256479979256,1.6244372270268705,0.8043001460007716,1.0513786118904263,0.41630256482621375,0.35273520793388996,0.053411133743133284,6.85725396427074,0.8987512133019575,0
2.7160536861284874,0.8086956833723513,2.1587361176542683,0.2285864483396074,1.8278411552647496,3.1638943138617224,2.0682116944436193,1.6812977146399106,1.1405698382762517,0.17142398269430653,0.9024295326718598,0.11649821860530014,0.6932692198308461,0.2687966249256115,0.18109255245697492,1.2748747857679237,0.7284227737365478,0.9549218585059834,0.225028413419575,0.6584390548099279,0.017803711247711095,5.610480516221514,0.6969907368464161,2
2.453209781019279,0.5208548469177856,2.716611743564922,0.1990914227474,0.6264432128372146,1.78916707205599,2.186395219840398,1.937147366867723,0.7930524656764563,0.09106899080635035,1.3235633145853944,0.05824910930265007,0.41266024989931316,0.4991937320047072,0.521972651199516,1.6449997235715144,1.8058814598885249,1.0320872612135377,0.39379972348425624,0.5408606521652979,0.05934570415903698,2.805240258110757,1.0638279667655823,0
2.570029294401149,0.178187184471874,1.7342655327222494,0.2580814739318148,0.39474503822619006,1.4758101272326245,1.9145731114278077,1.8031308823674403,0.8197845712610559,0.07499799242875911,1.84496704457358,0.2548398531990941,0.4291666598952857,0.37439529900353036,0.4474051295995851,1.480499751214363,1.5782493430958537,1.0513786118904263,0.24753125476153248,0.6584390548099279,0.11275683790217025,4.8312471111907485,0.6969907368464161,0
2.818270760337624,0.6030950859048043,1.9161814976931149,0.3908090890967481,0.875304215197204,1.5061349928606922,2.2573053350784646,2.1808137023227827,0.8197845712610559,0.11249698864313866,1.383725283430185,0.7281138662831259,0.4291666598952857,0.32639590169538546,0.4367526265138807,2.960999502428726,1.5934248175486985,1.080315637905759,0.31503977878740497,0.7525017769256319,0.14836426039759246,6.38971392125228,1.1188535512534574,0
3.4315732055924437,0.6442152053983137,2.049586538671749,0.3391927943103852,1.2872120811723589,1.7184090522571656,2.3991255655545984,2.1686303855500295,0.8108738693995227,0.33749096592941596,1.6511118116292545,0.36405693314156296,0.4291666598952857,0.4511943346965622,0.6071926758851512,3.2694369505983847,1.3657927007560273,1.53366237881264,0.5738224542199163,0.964142901685966,0.40355078828145147,9.506647541375344,1.2472465817251654,0
3.285548813865106,0.5756816729091314,2.558951240590172,0.346566550708437,1.1928165285530525,2.17328203667818,2.777312846824289,2.509763255187113,1.0247307140763198,0.2517789745822627,1.5976345059894406,0.4441494584327068,0.46217947988723074,0.4703940936198202,0.3941426141710631,2.5086245784465593,1.8210569343413696,1.60118210618175,1.5864503146080038,2.0693798865454878,0.2433173870520516,9.35080086036919,1.5407163656604985,0
5.315287858875104,1.0005895743420616,3.0076772875183067,0.6193955374363556,1.553235911281313,4.063531994161062,4.148241741426917,3.6306283982803866,0.7752310619533899,0.13392498647992698,3.1083683903141837,0.34949465581590045,0.594230759855011,0.604792406082626,1.0545978054847365,3.947999336571635,1.5782493430958537,2.2860250552112937,1.2714105358205987,3.8330559262149375,0.2848593799633775,7.324794007289199,0.9170930747979158,0
4.570563461065681,0.6168017924026408,3.0683159425085953,0.7078806142129778,0.9782811816909928,3.719850183709629,3.4273222365065696,2.8508961248241964,0.944534397322521,0.34284796538861306,2.7072885980155794,0.29124554651325035,0.7758012698107087,0.604792406082626,1.3741728980558685,3.4339369229555365,1.5175474452844748,2.0931115484424083,0.8663593916653637,2.8453973440000455,0.20177539414072573,5.142940473203055,1.7424768421160401,2
4.074080529192731,0.2193073039653834,2.910655439533845,0.6267692938344074,0.8066529042013448,2.840429080495668,2.777312846824289,2.534129888732619,0.9088915898763881,0.2357079762046715,2.633757302760835,0.18202846657078148,0.3796474299073681,0.40319493738841733,1.075902811656145,1.9328746751965293,0.8801775182649954,1.1381896899364248,0.72009092294264,1.5050035538512638,0.06528027457494068,5.454633835215361,0.7703581828302493,3
2.9204878345467606,0.32896095594807506,2.643845357576576,0.4424253838831111,0.6092803850882499,2.951620254465249,2.434580623173632,2.1564470687772768,0.9178022917379213,0.203565979449489,2.098984246362696,0.22571529854776903,0.313621789923478,0.34559566061864344,0.6604551913136733,3.5161869091341122,0.7739491970950821,0.800591053090875,0.6075767162328525,0.870080179570262,0.10088769707036287,21.818535340861445,0.807041905822166,10
3.256343935519638,0.5208548469177856,1.8919260356969994,0.2138389355435037,1.0297696649378871,1.6678676095437195,1.9382098165071635,1.6691143978671577,0.6593919377534581,0.2517789745822627,1.4973645579147896,0.09465480261680637,0.5777243498590384,0.31679602223375647,0.5645826635423337,2.734812040437643,1.2292134306804245,1.0706699625673148,0.45005682683915,0.870080179570262,0.07714941540674808,21.03930193583068,0.6236232908625827,4
3.548392718974314,0.4112011949350939,2.061714269669807,0.3539403071064889,1.3644448060427004,1.4050521074338,2.292760392697498,1.8640474662312052,0.4188029874920612,0.3642759632254014,1.9051290134183707,0.13106049593096267,0.594230759855011,0.37439529900353036,0.7350227129136041,1.2748747857679237,1.2899153284918035,0.6848429490295437,0.6188281369038312,0.964142901685966,0.13056054914988136,8.104027412319965,1.0821698282615406,10
3.285548813865106,0.712748737887496,1.443199988768865,0.6341430502324592,1.1327466314316759,2.1025240168793555,2.0091199317452304,1.7422142985036755,0.9623558010455874,0.2517789745822627,2.0722455935427893,0.16746618924511897,0.5612179398630659,0.37439529900353036,0.7137177067421954,2.159062137187613,0.8194756204536163,0.8970478064753178,0.405051144155235,0.58789201322315,0.16023340122939983,9.194954179363037,0.7887000443262077,2
2.146558558391869,0.561974966411295,1.8434151117047686,0.4571728966792148,0.875304215197204,3.57833414411198,2.2573053350784646,1.937147366867723,0.8197845712610559,0.13928198593912405,1.8850750238034404,0.196590743896444,0.6437499898429285,0.4607942141581912,0.6604551913136733,2.2413121233661886,0.8194756204536163,0.6366145723373223,0.31503977878740497,0.6114076937520759,0.16023340122939983,7.324794007289199,0.5135721218868329,3
